Module	Section	Sample Name	Source
Bismark	methylation_extraction	RU_13_T_NB038_BL_ADL_M__SRR17643241__R1__7266583cbfae69b4111103901d3f9c26_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_T_NB038_BL_ADL_M__SRR17643241__R1__7266583cbfae69b4111103901d3f9c26_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	RU_13_T_NB040_BL_ADL_F__SRR17643239__R1__f5417ab283b742066d750233f5720237_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_T_NB040_BL_ADL_F__SRR17643239__R1__f5417ab283b742066d750233f5720237_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	RU_13_T_NB041_BL_ADL_F__SRR17643237__R1__be8284cc10e66aba4649525e32dc9c21_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_13_T_NB041_BL_ADL_F__SRR17643237__R1__be8284cc10e66aba4649525e32dc9c21_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	RU_17_T_NB022_BL_ADL_M__SRR17643129__R1__11ef679279025821f84ff68eb24b3ace_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_17_T_NB022_BL_ADL_M__SRR17643129__R1__11ef679279025821f84ff68eb24b3ace_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	RU_17_T_NB030_BL_ADL_F__SRR17643244__R1__805d12dd4fff1206bd1639e1c8994323_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/RU_17_T_NB030_BL_ADL_F__SRR17643244__R1__805d12dd4fff1206bd1639e1c8994323_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	US_02_E_2171-28178_BL_ADL_U__SRR17643143__R1__aa880e36c9117e89f7161e74f8e23765_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/US_02_E_2171-28178_BL_ADL_U__SRR17643143__R1__aa880e36c9117e89f7161e74f8e23765_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	US_02_E_2171-28179_BL_ADL_U__SRR17643141__R1__5b595b04d7da0c61bdda941ed5bf959f_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/US_02_E_2171-28179_BL_ADL_U__SRR17643141__R1__5b595b04d7da0c61bdda941ed5bf959f_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	US_02_E_2171-28186_BL_ADL_U__SRR17777319__R1__595fff3263be7ecd95ef49cd54e5cfb9_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/US_02_E_2171-28186_BL_ADL_U__SRR17777319__R1__595fff3263be7ecd95ef49cd54e5cfb9_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	US_02_E_2171-28193_BL_ADL_U__SRR17643140__R1__dcba160de94897f720bfb2cd2ed03775_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/US_02_E_2171-28193_BL_ADL_U__SRR17643140__R1__dcba160de94897f720bfb2cd2ed03775_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	US_02_E_3121-88807_BL_ADL_U__SRR17643139__R1__aa8b574ceab6098eef9efd566cd22748_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/US_02_E_3121-88807_BL_ADL_U__SRR17643139__R1__aa8b574ceab6098eef9efd566cd22748_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	US_02_E_3121-88831_BL_ADL_U__SRR17643137__R1__37bc2d49bd4dcdbb74b5786cc24de1f9_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/US_02_E_3121-88831_BL_ADL_U__SRR17643137__R1__37bc2d49bd4dcdbb74b5786cc24de1f9_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	methylation_extraction	US_02_E_3121-88841_BL_ADL_U__SRR17643134__R1__94bf11aa2e0f2e24f5a4041680f04760_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/US_02_E_3121-88841_BL_ADL_U__SRR17643134__R1__94bf11aa2e0f2e24f5a4041680f04760_val_1_bismark_bt2_pe_splitting_report.txt
Bismark	m_bias	CH_18_R_18CH024_BL_ADL_M__SRR17643018__R1__d26a809a141ff3606bbb012b518a4454_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CH_18_R_18CH024_BL_ADL_M__SRR17643018__R1__d26a809a141ff3606bbb012b518a4454_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CH_18_R_18CH081_BL_ADL_M__SRR17643017__R1__4a1dc631af59269ba7ecf92fe45ea120_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CH_18_R_18CH081_BL_ADL_M__SRR17643017__R1__4a1dc631af59269ba7ecf92fe45ea120_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CH_19_R_19CH005_BL_ADL_M__SRR17643013__R1__089f55eeb1d28767c339c9405a50484e_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CH_19_R_19CH005_BL_ADL_M__SRR17643013__R1__089f55eeb1d28767c339c9405a50484e_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CH_19_R_19CH008_BL_ADL_F__SRR17643012__R1__0337ff931531a685c552893ce7dd505e_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CH_19_R_19CH008_BL_ADL_F__SRR17643012__R1__0337ff931531a685c552893ce7dd505e_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CH_19_R_19CH091_BL_ADL_M__SRR17643068__R1__ba4871885bba09ec9a877673464579c2_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CH_19_R_19CH091_BL_ADL_M__SRR17643068__R1__ba4871885bba09ec9a877673464579c2_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CH_20_R_20CH003_BL_ADL_M__SRR17643263__R1__8263d5d14b3f18e5c67a31f86d888009_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CH_20_R_20CH003_BL_ADL_M__SRR17643263__R1__8263d5d14b3f18e5c67a31f86d888009_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CH_20_R_20CH005_BL_ADL_M__SRR17643261__R1__d2a2e1de2d795b161b9cc2903f906a6f_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CH_20_R_20CH005_BL_ADL_M__SRR17643261__R1__d2a2e1de2d795b161b9cc2903f906a6f_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CH_20_R_20CH006_BL_ADL_F__SRR17643260__R1__2f326fc8ddda2bf08fd65dd1c1c5f780_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CH_20_R_20CH006_BL_ADL_F__SRR17643260__R1__2f326fc8ddda2bf08fd65dd1c1c5f780_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_14_G_1086_BL_ADL_M__SRR17643275__R1__1969570b6fc708c33cad733317ff37d0_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_14_G_1086_BL_ADL_M__SRR17643275__R1__1969570b6fc708c33cad733317ff37d0_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_14_G_1089_BL_ADL_M__SRR17643274__R1__898d298f3bc6bc2850d9d6b58412ab6c_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_14_G_1089_BL_ADL_M__SRR17643274__R1__898d298f3bc6bc2850d9d6b58412ab6c_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_14_G_1093_BL_ADL_M__SRR17643022__R1__45a284e228130f86ed96a1cb4cc54d18_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_14_G_1093_BL_ADL_M__SRR17643022__R1__45a284e228130f86ed96a1cb4cc54d18_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_14_G_1094_BL_ADL_F__SRR17643069__R1__3fbf3afa698261550ee064fdeee00583_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_14_G_1094_BL_ADL_F__SRR17643069__R1__3fbf3afa698261550ee064fdeee00583_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_14_G_1097_BL_ADL_F__SRR17643058__R1__ff85361ffa15b071c572410bf31f54af_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_14_G_1097_BL_ADL_F__SRR17643058__R1__ff85361ffa15b071c572410bf31f54af_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_14_G_1098_BL_ADL_F__SRR17643121__R1__776922b8fc01c761304085379ed7ec90_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_14_G_1098_BL_ADL_F__SRR17643121__R1__776922b8fc01c761304085379ed7ec90_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_14_G_1099_BL_ADL_M__SRR17643110__R1__64d64834c6b1039749c9af3e019d0bcd_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_14_G_1099_BL_ADL_M__SRR17643110__R1__64d64834c6b1039749c9af3e019d0bcd_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_14_G_1100_BL_ADL_F__SRR17643099__R1__38bf1e943751e7a4bbf0b2ef3b11e10d_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_14_G_1100_BL_ADL_F__SRR17643099__R1__38bf1e943751e7a4bbf0b2ef3b11e10d_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_14_G_1102_BL_ADL_M__SRR17643273__R1__7b1291d46dde16d802063b4777723797_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_14_G_1102_BL_ADL_M__SRR17643273__R1__7b1291d46dde16d802063b4777723797_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_14_G_1103_BL_ADL_M__SRR17643251__R1__b2ecf7e767354713a32a717416f20af3_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_14_G_1103_BL_ADL_M__SRR17643251__R1__b2ecf7e767354713a32a717416f20af3_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_14_G_1104_BL_ADL_M__SRR17643147__R1__1d9d6e2c046452c89afc5d064255f7dd_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_14_G_1104_BL_ADL_M__SRR17643147__R1__1d9d6e2c046452c89afc5d064255f7dd_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_14_G_1105_BL_ADL_F__SRR17643136__R1__1e5684ca56aaed7cfc8723140cf45674_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_14_G_1105_BL_ADL_F__SRR17643136__R1__1e5684ca56aaed7cfc8723140cf45674_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_16_RG_1652_BL_ADL_F__SRR17643021__R1__0cfa3cdc92fc616780289ea33b672311_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_16_RG_1652_BL_ADL_F__SRR17643021__R1__0cfa3cdc92fc616780289ea33b672311_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_16_RG_2014_BL_ADL_F__SRR17643055__R1__b9440af1d0ee3f2d053ba6cb21b1cbcb_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_16_RG_2014_BL_ADL_F__SRR17643055__R1__b9440af1d0ee3f2d053ba6cb21b1cbcb_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_16_RG_2017_BL_ADL_F__SRR17643053__R1__90a2c074ce9aded2eabc8f444c90dab9_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_16_RG_2017_BL_ADL_F__SRR17643053__R1__90a2c074ce9aded2eabc8f444c90dab9_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_16_RG_2019_BL_ADL_F__SRR17643052__R1__690ea0720f9157d35b7351495080d4b4_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_16_RG_2019_BL_ADL_F__SRR17643052__R1__690ea0720f9157d35b7351495080d4b4_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_16_RG_2020_BL_ADL_M__SRR17643050__R1__4136cc7c1b11bd36bc5ac494834150d7_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_16_RG_2020_BL_ADL_M__SRR17643050__R1__4136cc7c1b11bd36bc5ac494834150d7_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_16_RG_2021_BL_ADL_M__SRR17643048__R1__5c32a50988902bc4a8b6ef9211b30226_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_16_RG_2021_BL_ADL_M__SRR17643048__R1__5c32a50988902bc4a8b6ef9211b30226_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_16_RG_2023_BL_ADL_M__SRR17643045__R1__f01d3e3480bc91c04c7318057be4b926_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_16_RG_2023_BL_ADL_M__SRR17643045__R1__f01d3e3480bc91c04c7318057be4b926_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_16_RG_2027_BL_ADL_M__SRR17643043__R1__c299cfe386524cbcfa621402e2dbd9a2_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_16_RG_2027_BL_ADL_M__SRR17643043__R1__c299cfe386524cbcfa621402e2dbd9a2_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_16_RG_2029_BL_ADL_F__SRR17643125__R1__3373616e7cdb5c0fc20acb0f6cdc2648_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_16_RG_2029_BL_ADL_F__SRR17643125__R1__3373616e7cdb5c0fc20acb0f6cdc2648_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_16_RG_2030_BL_ADL_M__SRR17643124__R1__8588b733582e46a2271e463250c015ce_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_16_RG_2030_BL_ADL_M__SRR17643124__R1__8588b733582e46a2271e463250c015ce_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_16_RG_2031_BL_ADL_F__SRR17643122__R1__dbf00865c5ad84939425de73519ba521_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_16_RG_2031_BL_ADL_F__SRR17643122__R1__dbf00865c5ad84939425de73519ba521_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_16_RG_2033_BL_ADL_M__SRR17643120__R1__f5908ae7ad441619d5818b8704570971_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_16_RG_2033_BL_ADL_M__SRR17643120__R1__f5908ae7ad441619d5818b8704570971_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_16_RG_2044_BL_ADL_F__SRR17643118__R1__9d60dd8a723ce0fc501c7ccfed55bb99_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_16_RG_2044_BL_ADL_F__SRR17643118__R1__9d60dd8a723ce0fc501c7ccfed55bb99_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_16_RG_2050_BL_ADL_M__SRR17777322__R1__e468dd52640a659d9f4c1ce39666c7cc_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_16_RG_2050_BL_ADL_M__SRR17777322__R1__e468dd52640a659d9f4c1ce39666c7cc_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_16_RG_2054_BL_ADL_F__SRR17643116__R1__493531dcfdd77195c1286a4c2c426c7b_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_16_RG_2054_BL_ADL_F__SRR17643116__R1__493531dcfdd77195c1286a4c2c426c7b_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_16_RG_2058_BL_ADL_F__SRR17643114__R1__c2dc561a0c87f26d5b53620b0460ca7f_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_16_RG_2058_BL_ADL_F__SRR17643114__R1__c2dc561a0c87f26d5b53620b0460ca7f_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_16_RG_2059_BL_ADL_M__SRR17643112__R1__c77da0ecdef2a14add742e2a2dd03a39_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_16_RG_2059_BL_ADL_M__SRR17643112__R1__c77da0ecdef2a14add742e2a2dd03a39_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_16_RG_2063_BL_ADL_F__SRR17643109__R1__17c45d609f814a7eb1b2a053ee8397ff_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_16_RG_2063_BL_ADL_F__SRR17643109__R1__17c45d609f814a7eb1b2a053ee8397ff_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_16_RG_2066_BL_ADL_M__SRR17643107__R1__eb787feee7a53f56ad5cfc5ec2bfd413_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_16_RG_2066_BL_ADL_M__SRR17643107__R1__eb787feee7a53f56ad5cfc5ec2bfd413_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_16_RG_2068_BL_ADL_F__SRR17643106__R1__73449abaa1ad16a82e2aba4caac1eafc_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_16_RG_2068_BL_ADL_F__SRR17643106__R1__73449abaa1ad16a82e2aba4caac1eafc_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_16_RG_2069_BL_ADL_M__SRR17643104__R1__0f4bf439679adeab09b193197e7c8310_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_16_RG_2069_BL_ADL_M__SRR17643104__R1__0f4bf439679adeab09b193197e7c8310_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_16_RG_2070_BL_ADL_F__SRR17643103__R1__38d2c886c50c07566937d334428ec61f_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_16_RG_2070_BL_ADL_F__SRR17643103__R1__38d2c886c50c07566937d334428ec61f_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_16_RG_2072_BL_ADL_M__SRR17643101__R1__131ecfc11dae172e30354139d73fc55e_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_16_RG_2072_BL_ADL_M__SRR17643101__R1__131ecfc11dae172e30354139d73fc55e_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_16_RG_2074_BL_ADL_M__SRR17643163__R1__c7d82dcdc159b4bf3d3db18ca58dd41d_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_16_RG_2074_BL_ADL_M__SRR17643163__R1__c7d82dcdc159b4bf3d3db18ca58dd41d_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_17_RG_1705_BL_ADL_M__SRR17643020__R1__c4c3220798e15344d6fe5cad0bb0b29e_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_17_RG_1705_BL_ADL_M__SRR17643020__R1__c4c3220798e15344d6fe5cad0bb0b29e_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_17_RG_2077_BL_ADL_M__SRR17643162__R1__ec4b689cbe3964172767da5940443c34_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_17_RG_2077_BL_ADL_M__SRR17643162__R1__ec4b689cbe3964172767da5940443c34_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_17_RG_2079_BL_ADL_F__SRR17643160__R1__8709fd6d07af18d59c4849d38f090ec9_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_17_RG_2079_BL_ADL_F__SRR17643160__R1__8709fd6d07af18d59c4849d38f090ec9_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_17_RG_2081_BL_ADL_F__SRR17643159__R1__8cdbffccf62924da751171aa968299c0_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_17_RG_2081_BL_ADL_F__SRR17643159__R1__8cdbffccf62924da751171aa968299c0_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_17_RG_2082_BL_ADL_F__SRR17643157__R1__32cec8f00e76b1931b6c2b15dd533ba9_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_17_RG_2082_BL_ADL_F__SRR17643157__R1__32cec8f00e76b1931b6c2b15dd533ba9_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_17_RG_2086_BL_ADL_F__SRR17643156__R1__fbbdba2e20a5e336f7be9473daced88a_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_17_RG_2086_BL_ADL_F__SRR17643156__R1__fbbdba2e20a5e336f7be9473daced88a_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_17_RG_2087_BL_ADL_M__SRR17643272__R1__6ccaa1e00e6095a9ba2f8eed78c0b38a_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_17_RG_2087_BL_ADL_M__SRR17643272__R1__6ccaa1e00e6095a9ba2f8eed78c0b38a_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_17_RG_2091_BL_ADL_F__SRR17643271__R1__f3e2650773095cc4bfc151c931869ab4_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_17_RG_2091_BL_ADL_F__SRR17643271__R1__f3e2650773095cc4bfc151c931869ab4_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_17_RG_2093_BL_ADL_M__SRR17643269__R1__37ba84630d1f4efd2b9d2560ed0665fb_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_17_RG_2093_BL_ADL_M__SRR17643269__R1__37ba84630d1f4efd2b9d2560ed0665fb_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_17_RG_2094_BL_ADL_F__SRR17643267__R1__fbef794847220ed54548ad391a8f172e_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_17_RG_2094_BL_ADL_F__SRR17643267__R1__fbef794847220ed54548ad391a8f172e_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_17_RG_2099_BL_ADL_M__SRR17643265__R1__2a8e6ac49b7aef13efedce9ddb76c033_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_17_RG_2099_BL_ADL_M__SRR17643265__R1__2a8e6ac49b7aef13efedce9ddb76c033_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_17_RG_2102_BL_ADL_F__SRR17643254__R1__b84c31d21811d7ddd65599285b329bb4_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_17_RG_2102_BL_ADL_F__SRR17643254__R1__b84c31d21811d7ddd65599285b329bb4_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_17_RG_2105_BL_ADL_F__SRR17643253__R1__165e5010cdb731c05d2d214fe924f3a9_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_17_RG_2105_BL_ADL_F__SRR17643253__R1__165e5010cdb731c05d2d214fe924f3a9_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_17_RG_2107_BL_ADL_F__SRR17643250__R1__3227d3a1cc4b8b747e2dc77ef1125665_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_17_RG_2107_BL_ADL_F__SRR17643250__R1__3227d3a1cc4b8b747e2dc77ef1125665_val_1_bismark_bt2_pe.M-bias.txt
Bismark	m_bias	CN_17_RG_2111_BL_ADL_F__SRR17643248__R1__f0c3d70c2264678413504f47f83fea86_val_1	/dss/dsslegfs01/pr53da/pr53da-dss-0034/projects/2021_SwallowGenomics/bismark.map.score.min/CN_17_RG_2111_BL_ADL_F__SRR17643248__R1__f0c3d70c2264678413504f47f83fea86_val_1_bismark_bt2_pe.M-bias.txt
